Q18152976 P159 Q65
Q5739 P17 Q29
Q2428947 P36 Q1650786
Q2428947 P131 Q701446
Q156199 P131 Q12548
Q8065730 P159 Q1629
Q240333 P159 Q486860
Q240333 P159 Q948231
Q7403625 P17 Q20
Q282995 P421 Q6723
Q282995 P131 Q3093
Q282995 P131 Q1638325
Q282995 P421 Q6655
Q25712520 P131 Q7204013
Q3701562 P27 Q20
Q5859936 P131 Q5747278
Q12808681 P131 Q80051
Q12808681 P17 Q43
Q253889 P159 Q917671
Q7268306 P131 Q49158
Q7268306 P131 Q771
Q7268306 P17 Q30
Q5945 P131 Q445936
Q5945 P421 Q6655
Q5945 P421 Q6723
Q5945 P131 Q1197
Q450622 P131 Q819125
Q450622 P17 Q43287
Q450622 P17 Q183
Q450622 P131 Q1197
Q1916964 P131 Q55283
Q1916964 P17 Q29
Q11181677 P17 Q148
Q11181677 P131 Q1023920
Q25205139 P131 Q272784
Q25205139 P17 Q750
Q7967040 P17 Q36
Q7967040 P131 Q2327675
Q7967040 P421 Q6723
Q7967040 P421 Q6655
Q453877 P27 Q7318
Q453877 P27 Q207272
Q453877 P27 Q36
Q453877 P27 Q28513
Q1650777 P131 Q54955
Q1650777 P421 Q6655
Q871564 P17 Q142
Q871564 P131 Q3093
Q871564 P421 Q6655
Q871564 P131 Q568001
Q1617382 P17 Q145
Q1617382 P36 Q49191
Q43287 P17 Q43287
Q43287 P36 Q64
Q1917869 P17 Q29
Q1917869 P131 Q1520549
Q1652429 P131 Q54955
Q1652429 P421 Q6655
Q6897573 P17 Q760
Q7611693 P131 Q24646
Q7611693 P17 Q30
Q20010733 P27 Q884
Q5334489 P27 Q30
Q5334489 P27 Q804
Q5791083 P131 Q928828
Q5791083 P17 Q794
Q18999434 P131 Q16520
Q18999434 P17 Q884
Q688704 P17 Q40
Q688704 P131 Q1741
Q688704 P131 Q267329
Q1919627 P131 Q55283
Q1919627 P17 Q29
Q5804506 P131 Q3306
Q5804506 P17 Q804
Q14691121 P17 Q30
Q14691121 P131 Q2111634
Q21946792 P421 Q6723
Q21946792 P131 Q16228
Q21946792 P421 Q6655
Q649903 P17 Q183
Q649903 P421 Q6723
Q649903 P421 Q6655
Q649903 P131 Q453990
Q870427 P17 Q717
Q870427 P131 Q171632
Q2915381 P27 Q792
Q2419971 P17 Q38
Q2419971 P159 Q1263
Q1055850 P131 Q54438
Q1055850 P17 Q30
Q4197 P17 Q183
Q4197 P131 Q1055
Q4197 P421 Q6655
Q4197 P421 Q6723
Q4197 P131 Q897087
Q630096 P421 Q6985
Q630096 P131 Q13737
Q630096 P17 Q928
Q4891111 P17 Q29
Q4891111 P131 Q617580
Q4889893 P17 Q30
Q4889893 P131 Q16551
Q597015 P421 Q6655
Q597015 P17 Q29
Q597015 P131 Q1553230
Q1653427 P131 Q54955
Q19460973 P17 Q750
Q19460973 P131 Q272784
Q3146547 P17 Q142
Q3146547 P131 Q40898
Q5612649 P421 Q6723
Q5612649 P421 Q6655
Q5612649 P17 Q36
Q864339 P17 Q30
Q864339 P131 Q721455
Q5338332 P17 Q43
Q505224 P421 Q6723
Q505224 P17 Q183
Q505224 P421 Q6655
Q505224 P131 Q5956
Q5649709 P27 Q29999
Q16903271 P131 Q28249
Q16903271 P17 Q30
Q431007 P131 Q100084
Q431007 P17 Q38
Q7401605 P159 Q763
Q1427704 P17 Q750
Q1427704 P36 Q1002073
Q2494879 P17 Q38
Q6805327 P131 Q771
Q6805327 P17 Q30
Q16993702 P131 Q108067
Q16993702 P30 Q49
Q16993702 P17 Q30
Q873554 P131 Q3093
Q873554 P17 Q142
Q873554 P421 Q6723
Q151995 P27 Q142
Q151995 P27 Q4948
Q4987141 P17 Q884
Q4987141 P421 Q7041
Q1064012 P17 Q142
Q1064012 P131 Q12626
Q1064012 P131 Q1482107
Q2963364 P131 Q1309481
Q2963364 P17 Q221
Q428210 P27 Q183
Q327012 P17 Q30
Q327012 P421 Q5390
Q327012 P131 Q1124743
Q7596441 P17 Q218
Q7596441 P131 Q188796
Q1651152 P421 Q6655
Q1651152 P131 Q54955
Q3398739 P17 Q763
Q1515313 P131 Q18288152
Q1515313 P131 Q16183
Q1515313 P131 Q1256
Q1515313 P17 Q38
Q7940955 P159 Q23436
Q2611901 P131 Q18424
Q2611901 P17 Q30
Q789268 P131 Q54889
Q5991778 P17 Q298
Q5991778 P131 Q160687
Q685685 P159 Q65164
Q6766001 P27 Q218
Q502841 P421 Q6723
Q502841 P131 Q5956
Q502841 P421 Q6655
Q502841 P17 Q183
Q870263 P17 Q142
Q870263 P131 Q3093
Q870263 P131 Q1637892
Q870263 P421 Q6655
Q870263 P421 Q6723
Q2648492 P131 Q500776
Q2648492 P17 Q30
Q922590 P131 Q1309481
Q922590 P17 Q221
Q17040242 P131 Q2918802
Q17040242 P17 Q408
Q1681386 P17 Q145
Q1681386 P421 Q1536
Q394751 P131 Q4106749
Q394751 P131 Q1027484
Q394751 P17 Q159
Q394751 P131 Q2347
Q490453 P17 Q183
Q490453 P421 Q6723
Q490453 P131 Q2967
Q82119 P421 Q6723
Q82119 P131 Q3908
Q82119 P36 Q8757
Q82119 P17 Q29
Q82119 P421 Q6655
Q5683271 P131 Q15726301
Q5683271 P17 Q794
Q258342 P131 Q837897
Q258342 P17 Q214
Q7325780 P27 Q760
Q3448417 P131 Q497172
Q3448417 P131 Q724
Q3448417 P17 Q30
Q5501267 P17 Q30
Q5501267 P131 Q49191
Q6415024 P17 Q183
Q840754 P421 Q6655
Q840754 P131 Q3093
Q840754 P421 Q6723
Q840754 P17 Q142
Q840754 P131 Q1638340
Q3969 P131 Q2947
Q3969 P131 Q5907
Q3969 P131 Q5897
Q3969 P131 Q5923
Q3969 P131 Q1055
Q3969 P131 Q3879
Q3969 P17 Q183
Q3969 P131 Q5906
Q1880833 P27 Q243652
Q1880833 P27 Q600018
Q1880833 P27 Q516160
Q1880833 P27 Q28513
Q1880833 P27 Q29999
Q5747278 P17 Q794
Q5747278 P131 Q5060762
Q4551025 P159 Q1617253
Q574372 P421 Q6655
Q574372 P17 Q29
Q574372 P131 Q54889
Q574372 P131 Q3571373
Q64224 P131 Q11943
Q64224 P131 Q680996
Q64224 P17 Q39
Q552634 P131 Q7861
Q552634 P421 Q6655
Q552634 P17 Q183
Q552634 P421 Q6723
Q65765 P17 Q39
Q65765 P421 Q6655
Q65765 P131 Q12713
Q65765 P421 Q6723
Q65765 P131 Q182001
Q869426 P131 Q3093
Q869426 P131 Q949209
Q869426 P421 Q6723
Q869426 P17 Q142
Q869426 P421 Q6655
Q62292 P131 Q18424
Q62292 P17 Q30
Q7421840 P17 Q794
Q7421840 P131 Q587090
Q1047870 P131 Q1724343
Q1047870 P131 Q12626
Q1047870 P131 Q1270623
Q1047870 P17 Q142
Q5643565 P159 Q109711
Q5643565 P17 Q30
Q7553103 P17 Q30
Q7553103 P131 Q6346
Q829045 P131 Q58343
Q829045 P17 Q29
Q1420279 P36 Q1002007
Q1420279 P17 Q750
Q1420279 P131 Q1061368
Q273906 P421 Q6985
Q273906 P17 Q928
Q6771170 P27 Q403
Q15055164 P131 Q100084
Q15055164 P17 Q38
Q2188902 P17 Q30
Q2188902 P131 Q54439
Q12369274 P131 Q653231
Q12369274 P17 Q191
Q12369274 P131 Q650659
Q1658322 P17 Q159
Q1658322 P131 Q2842
Q1658322 P17 Q15180
Q1658322 P36 Q198852
Q1658322 P131 Q1027484
Q6454193 P17 Q39
Q2241493 P421 Q6655
Q2241493 P17 Q36
Q2241493 P131 Q2325356
Q2346032 P131 Q11943
Q2346032 P131 Q9093
Q2346032 P17 Q39
Q17088542 P159 Q16553
Q17088542 P17 Q30
Q419 P17 Q419
Q419 P421 Q5390
Q419 P30 Q18
Q864726 P421 Q6655
Q864726 P131 Q283161
Q864726 P17 Q142
Q864726 P421 Q6723
Q1288412 P17 Q30
Q7414150 P131 Q887222
Q7414150 P17 Q717
Q1750739 P131 Q267329
Q1750739 P17 Q40
Q3450313 P131 Q1124743
Q3450313 P17 Q30
Q2308230 P131 Q24646
Q3736638 P131 Q13972
Q3736638 P17 Q191
Q347352 P27 Q55
Q160135 P131 Q37333
Q160135 P17 Q36
Q6275920 P17 Q20
Q6275920 P131 Q25804
Q764905 P421 Q6723
Q764905 P131 Q1638340
Q764905 P421 Q6655
Q764905 P131 Q3093
Q764905 P17 Q142
Q609894 P421 Q6655
Q609894 P17 Q29
Q609894 P131 Q54889
Q1699431 P17 Q750
Q3449660 P17 Q30
Q3449660 P131 Q491046
Q27580296 P159 Q269943
Q1297427 P131 Q1198
Q1297427 P17 Q183
Q102051 P27 Q183
Q100048 P421 Q6723
Q100048 P131 Q16209
Q100048 P421 Q6655
Q100048 P17 Q38
Q5162777 P159 Q6346
Q259183 P17 Q230
Q2681798 P17 Q215
Q2681798 P421 Q6655
Q2681798 P131 Q1015
Q6374038 P17 Q191
Q6374038 P131 Q205271
Q160353 P27 Q12544
Q7352468 P17 Q30
Q7352468 P131 Q771
Q1779705 P17 Q419
Q9073642 P131 Q2203
Q9073642 P131 Q201119
Q1062168 P131 Q3093
Q1062168 P17 Q142
Q16968873 P131 Q155542
Q16968873 P131 Q80550
Q16968873 P17 Q43
Q6913072 P17 Q30
Q6913072 P131 Q491046
Q3434631 P17 Q794
Q3367016 P17 Q792
Q537821 P27 Q83286
Q537821 P27 Q37024
Q537821 P27 Q838261
Q4948 P30 Q46
Q6022 P421 Q6655
Q6022 P17 Q183
Q6022 P131 Q1197
Q6022 P421 Q6723
Q315314 P131 Q13791
Q315314 P17 Q928
Q315314 P421 Q6985
Q5846391 P131 Q65802
Q5846391 P17 Q39
Q4948063 P17 Q30
Q4948063 P131 Q771
Q7686870 P131 Q13972
Q7686870 P17 Q191
Q7859746 P159 Q74195
Q7859746 P17 Q30
Q638281 P17 Q183
Q638281 P131 Q2970
Q638281 P421 Q6655
Q638281 P421 Q6723
Q669091 P421 Q6655
Q669091 P17 Q183
Q2961782 P131 Q54163
Q2961782 P17 Q30
Q615361 P17 Q36
Q787675 P131 Q931244
Q787675 P17 Q800
Q2639289 P36 Q974759
Q2639289 P17 Q142
Q2639289 P131 Q702429
Q3791672 P915 Q661896
Q677995 P131 Q54955
Q677995 P17 Q29
Q677995 P421 Q6655
Q13843 P36 Q592338
Q13843 P17 Q928
Q13843 P421 Q6985
Q13843 P6 Q6745686
Q13843 P131 Q13708
Q69734 P131 Q11943
Q69734 P17 Q39
Q69734 P131 Q680996
Q1650394 P131 Q55180
Q1650394 P421 Q6655
Q1650394 P17 Q29
Q2016585 P27 Q204920
Q45859 P27 Q217196
Q1859972 P17 Q29
Q1919693 P131 Q55283
Q1919693 P17 Q29
Q691231 P17 Q29
Q691231 P159 Q55688
Q8055811 P421 Q847142
Q8055811 P17 Q30
Q8055811 P131 Q108087
Q593830 P131 Q220692
Q593830 P17 Q241
Q2198053 P131 Q507382
Q2198053 P17 Q30
Q1312621 P131 Q2247626
Q1312621 P17 Q29
Q4807413 P17 Q43
Q4807413 P421 Q6760
Q747786 P17 Q774
Q747786 P131 Q1555
Q17521468 P131 Q503181
Q837478 P131 Q747926
Q837478 P421 Q6655
Q837478 P421 Q6723
Q837478 P17 Q214
Q1112182 P131 Q747926
Q1112182 P17 Q214
Q607224 P131 Q887222
Q607224 P17 Q717
Q607224 P131 Q1533
Q317380 P131 Q695660
Q317380 P17 Q774
Q317380 P421 Q5385
Q3449362 P131 Q1124743
Q3449362 P17 Q30
Q3449362 P131 Q724
Q1919663 P17 Q29
Q4825973 P421 Q6760
Q4825973 P131 Q272985
Q4825973 P17 Q43
Q14715693 P17 Q30
Q14715693 P131 Q771
Q1047908 P131 Q12626
Q1047908 P17 Q142
Q1047908 P131 Q1724343
Q554856 P421 Q6655
Q554856 P131 Q7861
Q554856 P421 Q6723
Q554856 P17 Q183
Q758068 P17 Q30
Q758068 P131 Q108101
Q21578767 P17 Q148
Q370599 P17 Q183
Q370599 P131 Q5897
Q6146275 P131 Q24646
Q6146275 P17 Q30
Q689400 P17 Q40
Q689400 P131 Q268001
Q689400 P421 Q25989
Q689400 P131 Q1741
Q2712060 P27 Q204920
Q5641928 P17 Q29
Q5641928 P131 Q1771128
Q7338925 P17 Q142
Q7338925 P131 Q17054
Q3578177 P131 Q40898
Q3578177 P17 Q142
Q2539734 P159 Q739664
Q2539734 P17 Q792
Q5545918 P131 Q6346
Q5545918 P17 Q30
Q7109496 P131 Q504441
Q7109496 P17 Q30
Q3330421 P17 Q804
Q3330421 P131 Q3306
Q1035167 P131 Q837897
Q1035167 P17 Q214
Q2212702 P131 Q557506
Q867551 P421 Q6655
Q867551 P17 Q142
Q867551 P421 Q6723
Q867551 P131 Q3093
Q867551 P131 Q1638340
Q2249039 P17 Q183
Q2568966 P17 Q408
Q2568966 P131 Q2973915
Q2568966 P131 Q1065012
Q2568966 P131 Q36074
Q7967338 P27 Q804
Q600018 P36 Q1781
Q253663 P131 Q267329
Q253663 P131 Q1741
Q253663 P17 Q40
Q3297939 P131 Q8652
Q3297939 P17 Q30
Q5130761 P131 Q24646
Q7818729 P131 Q79873
Q7818729 P17 Q30
Q14715216 P131 Q2323126
Q14715216 P17 Q30
Q965020 P131 Q3224
Q965020 P17 Q408
Q16928 P131 Q94552
Q945362 P131 Q54438
Q945362 P17 Q30
Q7307067 P17 Q30
Q7307067 P421 Q847142
Q7307067 P131 Q108087
Q3179824 P131 Q500776
Q3179824 P17 Q30
Q1606133 P131 Q54889
Q1606133 P17 Q29
Q1606133 P421 Q6655
Q2726628 P131 Q205112
Q2726628 P1376 Q3825413
Q2726628 P17 Q419
Q2726628 P1376 Q1806437
Q3914036 P131 Q1965
Q3914036 P17 Q16
Q3449325 P131 Q1124743
Q3449325 P17 Q30
Q642015 P131 Q66644
Q642015 P17 Q39
Q26211094 P17 Q30
Q26211094 P131 Q506230
Q6802025 P17 Q30
Q6802025 P131 Q49158
Q4904037 P131 Q856938
Q4904037 P17 Q30
Q1771187 P131 Q54939
Q1771187 P131 Q2298465
Q1771187 P421 Q6655
Q1771187 P17 Q29
Q2721732 P131 Q190687
Q2721732 P17 Q717
Q688472 P131 Q1741
Q688472 P131 Q267329
Q15708482 P27 Q29
Q430025 P131 Q1216
Q430025 P17 Q38
Q430025 P131 Q1256
Q6827301 P17 Q30
Q6827301 P131 Q468557
Q2688796 P17 Q30
Q1262017 P27 Q12544
Q193806 P17 Q794
Q193806 P421 Q6773
Q721733 P17 Q298
Q721733 P131 Q2177
Q721733 P36 Q160687
Q15229682 P131 Q634813
Q15229682 P17 Q30
Q5827122 P17 Q794
Q5827122 P131 Q928828
Q3447884 P131 Q1124743
Q4825726 P131 Q272985
Q4825726 P17 Q43
Q4825726 P421 Q6760
Q5432078 P131 Q771
Q5432078 P17 Q30
Q316174 P17 Q183
Q316174 P131 Q3971
Q15215342 P17 Q928
Q15215342 P421 Q6985
Q15215342 P131 Q132215
Q592338 P421 Q6985
Q592338 P17 Q928
Q592338 P131 Q13843
Q565294 P17 Q142
Q565294 P36 Q988669
Q565294 P131 Q700965
Q3356822 P131 Q202075
Q3356822 P17 Q717
Q3356822 P1376 Q1308380
Q21072596 P17 Q38
Q21072596 P131 Q100932
Q921966 P131 Q695660
Q921966 P421 Q5385
Q921966 P17 Q774
Q19915001 P131 Q1555
Q19915001 P17 Q774
Q1919684 P17 Q29
Q1919684 P131 Q55283
Q11940848 P17 Q29
Q503953 P421 Q6723
Q503953 P131 Q481611
Q503953 P131 Q5956
Q503953 P17 Q183
Q503953 P421 Q6655
Q2942687 P17 Q38
Q2942687 P131 Q8611
Q1312465 P17 Q29
Q1312465 P421 Q6655
Q2177 P36 Q160687
Q2177 P17 Q298
Q19772356 P131 Q66457
Q19772356 P17 Q39
Q4998458 P17 Q794
Q4998458 P131 Q171551
Q4998458 P131 Q1286121
Q3541144 P131 Q3306
Q3541144 P17 Q804
Q7716371 P159 Q6346
Q7196824 P131 Q652287
Q7196824 P17 Q30
Q1796198 P17 Q217196
Q1796198 P36 Q5818
Q2141039 P36 Q81621
Q2141039 P17 Q142
Q2141039 P131 Q701213
Q4921603 P17 Q16
Q4921603 P131 Q1952
Q273851 P421 Q6985
Q273851 P131 Q13843
Q273851 P17 Q928
Q1879441 P421 Q6655
Q1879441 P131 Q1015
Q1879441 P17 Q215
Q504180 P421 Q6655
Q504180 P17 Q183
Q504180 P421 Q6723
Q504180 P131 Q5956
Q7951068 P17 Q30
Q7951068 P131 Q812
Q1516408 P131 Q1741
Q7268143 P17 Q794
Q4809219 P17 Q225
Q4809219 P159 Q1017946
Q7182599 P131 Q506172
Q7182599 P17 Q30
Q7984740 P17 Q30
Q7984740 P131 Q771
Q571706 P30 Q46
Q571706 P17 Q183
Q2210525 P421 Q6655
Q2210525 P17 Q36
Q2210525 P131 Q2181160
Q2210525 P421 Q6723
Q3726506 P17 Q218
Q3726506 P421 Q6760
Q3726506 P131 Q188796
Q3726506 P421 Q6723
Q3961906 P27 Q12544
Q7203702 P131 Q10324879
Q7203702 P17 Q717
Q5858259 P17 Q794
Q5858259 P131 Q928828
Q4608848 P131 Q17054
Q4608848 P17 Q142
Q1491 P421 Q5762
Q4861957 P131 Q771
Q4861957 P17 Q30
Q1807456 P131 Q43235
Q1807456 P17 Q155
Q190687 P421 Q5394
Q190687 P36 Q333928
Q3672879 P17 Q38
Q3672879 P131 Q2683
Q3449118 P17 Q30
Q3449118 P131 Q491046
Q182744 P1376 Q702444
Q182744 P6 Q203793
Q182744 P421 Q6723
Q182744 P17 Q142
Q182744 P131 Q3093
Q182744 P131 Q1400856
Q16545361 P17 Q717
Q16545361 P131 Q887222
Q2491783 P421 Q6655
Q2491783 P131 Q1015
Q2491783 P17 Q215
Q282944 P1376 Q1991890
Q282944 P131 Q17054
Q545431 P131 Q500776
Q545431 P17 Q30
Q2138 P17 Q16
Q2138 P131 Q1752038
Q2138 P421 Q5762
Q2138 P1376 Q1965
Q3320220 P17 Q43
Q3320220 P131 Q118995
Q78906 P27 Q38872
Q648767 P17 Q217
Q472494 P131 Q491046
Q472494 P421 Q5390
Q472494 P17 Q30
Q68165 P131 Q680996
Q68165 P131 Q11943
Q68165 P17 Q39
Q82429 P17 Q800
Q3365789 P131 Q1752038
Q3365789 P17 Q16
Q5862947 P131 Q5747278
Q5862947 P17 Q794
Q7894349 P17 Q774
Q7894349 P131 Q1555
Q3678997 P17 Q30
Q3041538 P17 Q225
Q1079991 P421 Q6760
Q1079991 P131 Q1007272
Q1079991 P17 Q219
Q1079991 P421 Q6723
Q1079991 P131 Q2549061
Q1067306 P17 Q30
Q1067306 P131 Q488499
Q999049 P131 Q837897
Q999049 P17 Q214
Q17091687 P159 Q16553
Q17091687 P17 Q30
Q16250939 P17 Q30
Q16250939 P159 Q6346
Q1768500 P17 Q29
Q1768500 P131 Q54955
Q1450842 P131 Q82119
Q1450842 P421 Q6655
Q1450842 P36 Q1450842
Q1450842 P17 Q29
Q28342859 P27 Q734
Q274077 P17 Q928
Q274077 P421 Q6985
Q5752423 P17 Q36
Q5752423 P421 Q6655
Q5752423 P131 Q2327665
Q5752423 P421 Q6723
Q4825569 P17 Q43
Q4825569 P131 Q1014299
Q4825569 P421 Q6760
Q7958320 P131 Q759
Q7958320 P17 Q30
Q104731 P17 Q43287
Q104731 P17 Q36
Q104731 P131 Q54157
Q104731 P17 Q27306
Q2822931 P159 Q49158
Q1936056 P131 Q502188
Q1936056 P17 Q800
Q1936056 P36 Q3029861
Q4825551 P131 Q1004454
Q4825551 P17 Q43
Q4825551 P421 Q6760
Q939169 P421 Q6760
Q939169 P421 Q6723
Q939169 P17 Q218
Q1143252 P17 Q29
Q4543389 P17 Q30
Q4543389 P131 Q327012
Q1644852 P421 Q6655
Q1644852 P131 Q54955
Q1644852 P17 Q29
Q27989047 P17 Q30
Q27989047 P131 Q1415
Q1011478 P131 Q3224
Q1761881 P131 Q40430
Q1761881 P17 Q155
Q1678793 P159 Q486860
Q5124345 P159 Q2915846
Q5124345 P17 Q408
Q1919237 P17 Q29
Q1919237 P131 Q1520549
Q5829327 P17 Q794
Q5829327 P131 Q928828
Q50394 P17 Q884
Q50394 P131 Q16520
Q1901075 P131 Q2247626
Q1901075 P17 Q29
Q325532 P131 Q3093
Q325532 P17 Q142
Q325532 P421 Q6655
Q325532 P1376 Q1638340
Q325532 P421 Q6723
Q7294023 P27 Q734
Q2096739 P131 Q18424
Q121800 P17 Q29
Q121800 P131 Q1520549
Q121800 P421 Q6655
Q454575 P131 Q28660
Q454575 P421 Q6723
Q454575 P131 Q3093
Q454575 P17 Q142
Q454575 P421 Q6655
Q587090 P17 Q794
Q2718812 P131 Q100056
Q2718812 P17 Q38
Q757114 P421 Q6723
Q757114 P17 Q38
Q757114 P131 Q188315
Q274087 P421 Q6985
Q274087 P17 Q928
Q7296755 P17 Q760
Q25206522 P131 Q238079
Q25206522 P17 Q750
Q256778 P131 Q1741
Q256778 P17 Q40
Q7382709 P131 Q1903990
Q7382709 P421 Q6723
Q7382709 P421 Q6655
Q7382709 P17 Q36
Q6381888 P27 Q16
Q849918 P131 Q1580831
Q849918 P131 Q3093
Q849918 P421 Q6723
Q5958 P421 Q6655
Q5958 P131 Q1197
Q5958 P421 Q6723
Q5958 P17 Q183
Q5958 P131 Q450622
Q3390338 P17 Q29
Q3390338 P131 Q485329
Q4766587 P27 Q16
Q1687966 P36 Q147739
Q1687966 P17 Q212
Q3087865 P421 Q6723
Q3087865 P17 Q39
Q3087865 P421 Q6655
Q3087865 P131 Q11911
Q2417121 P131 Q54438
Q2417121 P17 Q30
Q7590077 P17 Q928
Q4735686 P131 Q4813765
Q7415380 P17 Q804
Q5747005 P421 Q6723
Q5747005 P131 Q2327649
Q5747005 P17 Q36
Q5747005 P421 Q6655
Q1977122 P131 Q42722
Q1977122 P17 Q155
Q536432 P17 Q142
Q536432 P421 Q6655
Q536432 P131 Q28667
Q536432 P131 Q3093
Q270242 P17 Q38
Q270242 P131 Q16188
Q270242 P421 Q6655
Q45855 P17 Q38
Q45855 P131 Q628
Q1537681 P17 Q183
Q1537681 P131 Q2706
Q16052307 P131 Q4735686
Q16052307 P17 Q794
Q7169935 P17 Q30
Q7169935 P131 Q506230
Q1159292 P17 Q30
Q1159292 P131 Q54440
Q858453 P17 Q142
Q858453 P131 Q1725784
Q858453 P421 Q6723
Q858453 P421 Q6655
Q858453 P131 Q3093
Q871648 P421 Q6655
Q871648 P131 Q1637925
Q871648 P421 Q6723
Q871648 P17 Q142
Q871648 P131 Q3093
Q5398272 P131 Q6987730
Q5398272 P17 Q794
Q5862411 P131 Q5684075
Q5862411 P17 Q794
Q3038017 P17 Q781
Q951841 P17 Q17
Q132417 P421 Q6985
Q132417 P17 Q928
Q132417 P131 Q13900
Q5861267 P131 Q5747278
Q1653314 P17 Q29
Q7334165 P17 Q30
Q3897852 P27 Q12544
Q5332046 P17 Q794
Q5332046 P131 Q587090
Q13570324 P17 Q218
Q13570324 P421 Q6723
Q13570324 P421 Q6760
Q3892243 P131 Q34110
Q7920201 P159 Q74195
Q4976206 P17 Q30
Q4976206 P131 Q3461582
Q3450922 P17 Q30
Q100058 P17 Q38
Q100058 P131 Q16209
Q100058 P421 Q6655
Q28660 P131 Q702552
Q28660 P131 Q3093
Q28660 P17 Q142
Q28660 P36 Q589513
Q21044338 P131 Q205112
Q5006042 P17 Q792
Q2610288 P17 Q800
Q2610288 P131 Q502192
Q2610288 P36 Q30616
Q5862759 P131 Q5691747
Q1544558 P17 Q750
Q1544558 P131 Q1355914
Q4882060 P131 Q54161
Q4882060 P17 Q30
Q3179793 P17 Q30
Q3179793 P131 Q500776
Q3456708 P131 Q334757
Q3456708 P17 Q191
Q608242 P27 Q142
Q868360 P421 Q6723
Q868360 P17 Q142
Q868360 P6 Q3155048
Q868360 P131 Q1580831
Q868360 P421 Q6655
Q868360 P131 Q3093
Q541044 P421 Q6655
Q541044 P421 Q6723
Q541044 P17 Q142
Q2472938 P131 Q701446
Q2472938 P131 Q17054
Q2472938 P17 Q142
Q2472938 P36 Q1918091
Q4866908 P17 Q794
Q6623723 P131 Q1629
Q213883 P17 Q142
Q213883 P421 Q6723
Q213883 P131 Q3093
Q213883 P421 Q6655
Q213883 P131 Q1638325
Q1972987 P131 Q1125500
Q1972987 P17 Q29
Q1769910 P17 Q29
Q1769910 P131 Q1520549
Q2034469 P17 Q36
Q2034469 P131 Q104731
Q5355750 P131 Q36074
Q5355750 P17 Q408
Q274022 P17 Q928
Q274022 P131 Q13843
Q274022 P421 Q6985
Q12223339 P27 Q851
Q1646175 P421 Q6655
Q1646175 P131 Q917888
Q1646175 P17 Q29
Q1646175 P131 Q804017
Q2021966 P17 Q215
Q2021966 P421 Q6655
Q2021966 P131 Q1015
Q802075 P131 Q13737
Q802075 P421 Q6985
Q802075 P17 Q928
Q2807 P421 Q6723
Q2807 P131 Q5756
Q2807 P17 Q29
Q2807 P17 Q217196
Q1934398 P17 Q39
Q1934398 P131 Q72
Q1934398 P131 Q11943
Q2280505 P17 Q183
Q2280505 P159 Q490453
Q2280505 P17 Q30
Q2280505 P159 Q589768
Q641663 P131 Q2970
Q641663 P421 Q6723
Q641663 P421 Q6655
Q641663 P17 Q183
Q16959180 P159 Q1784180
Q315190 P131 Q13791
Q315190 P421 Q6985
Q315190 P17 Q928
Q3907 P131 Q445936
Q3907 P421 Q6723
Q3907 P421 Q6655
Q3907 P131 Q1197
Q18206746 P131 Q1629
Q1945950 P17 Q29
Q1945950 P131 Q1520549
Q1880986 P131 Q2810
Q1880986 P17 Q159
Q1880986 P131 Q2842
Q1880986 P131 Q649
Q1880986 P131 Q1697
Q6783965 P131 Q49158
Q6783965 P17 Q30
Q131906 P17 Q928
Q131906 P421 Q6985
Q131906 P131 Q13902
Q496770 P17 Q30
Q496770 P159 Q127091
Q5864858 P131 Q5684077
Q5864858 P17 Q794
Q740020 P915 Q16739
Q10862890 P131 Q587090
Q10862890 P17 Q794
Q4858287 P131 Q6884345
Q4858287 P17 Q794
Q7055304 P17 Q30
Q7055304 P131 Q49158
Q7198332 P17 Q298
Q7198332 P131 Q160687
Q3348375 P17 Q30
Q3348375 P159 Q74195
Q1045202 P17 Q30
Q1045202 P159 Q2302452
Q2416688 P17 Q30
Q2416688 P131 Q54163
Q7898688 P131 Q49158
Q7898688 P17 Q30
Q7898688 P131 Q771
Q1862064 P17 Q30
Q1862064 P131 Q58774
Q1862064 P421 Q3134980
Q2995050 P27 Q55
Q7432343 P131 Q468557
Q7432343 P17 Q30
Q2114215 P131 Q5098951
Q871618 P421 Q6723
Q871618 P131 Q28667
Q871618 P17 Q142
Q871618 P421 Q6655
Q958240 P131 Q506230
Q958240 P17 Q30
Q958240 P131 Q506172
Q958240 P131 Q1415
Q849788 P421 Q6723
Q849788 P421 Q6655
Q849788 P17 Q142
Q849788 P131 Q1637892
Q269947 P421 Q6655
Q269947 P421 Q6723
Q269947 P131 Q16188
Q1000152 P131 Q3093
Q1000152 P17 Q142
Q1000152 P131 Q949209
Q378108 P17 Q12548
Q504187 P421 Q6723
Q504187 P421 Q6655
Q504187 P17 Q183
Q504187 P131 Q5956
Q930401 P131 Q925372
Q930401 P421 Q6723
Q930401 P421 Q6655
Q202195 P17 Q43
Q202195 P421 Q6760
Q2750676 P131 Q500776
Q2750676 P17 Q30
Q638284 P131 Q1005165
Q638284 P17 Q215
Q638284 P421 Q6655
Q3449464 P17 Q30
Q3449464 P131 Q1124743
Q1989204 P17 Q183
Q326373 P131 Q3093
Q326373 P17 Q142
Q326373 P421 Q6723
Q326373 P131 Q949209
Q326373 P421 Q6655
Q5317088 P27 Q30
Q5317088 P27 Q792
Q3468727 P131 Q334757
Q3468727 P17 Q191
Q7895875 P17 Q236
